Problem size: 11962
Problem[
Clause[~occupies(9, 9, 9), ~occupies(9, 8, 9)]
Clause[~occupies(8, 9, 8), ~occupies(8, 9, 3)]
Clause[~occupies(8, 9, 7), ~occupies(8, 9, 3)]
Clause[~occupies(8, 9, 6), ~occupies(8, 9, 3)]
Clause[~occupies(8, 9, 5), ~occupies(8, 9, 3)]
Clause[~occupies(8, 9, 4), ~occupies(8, 9, 3)]
Clause[~occupies(8, 9, 9), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 8), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 7), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 6), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 5), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 4), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 3), ~occupies(8, 9, 2)]
Clause[~occupies(8, 9, 9), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 8), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 7), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 6), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 5), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 4), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 3), ~occupies(8, 9, 1)]
Clause[~occupies(8, 9, 2), ~occupies(8, 9, 1)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 8)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 7)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 7)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 6)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 6)]
Clause[~occupies(8, 8, 7), ~occupies(8, 8, 6)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 5)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 5)]
Clause[~occupies(8, 8, 7), ~occupies(8, 8, 5)]
Clause[~occupies(8, 8, 6), ~occupies(8, 8, 5)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 4)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 4)]
Clause[~occupies(8, 8, 7), ~occupies(8, 8, 4)]
Clause[~occupies(8, 8, 6), ~occupies(8, 8, 4)]
Clause[~occupies(8, 8, 5), ~occupies(8, 8, 4)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 3)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 3)]
Clause[~occupies(8, 8, 7), ~occupies(8, 8, 3)]
Clause[~occupies(8, 8, 6), ~occupies(8, 8, 3)]
Clause[~occupies(8, 8, 5), ~occupies(8, 8, 3)]
Clause[~occupies(8, 8, 4), ~occupies(8, 8, 3)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 7), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 6), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 5), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 4), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 3), ~occupies(8, 8, 2)]
Clause[~occupies(8, 8, 9), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 8), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 7), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 6), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 5), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 4), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 3), ~occupies(8, 8, 1)]
Clause[~occupies(8, 8, 2), ~occupies(8, 8, 1)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 8)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 7)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 7)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 6)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 6)]
Clause[~occupies(8, 7, 7), ~occupies(8, 7, 6)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 5)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 5)]
Clause[~occupies(8, 7, 7), ~occupies(8, 7, 5)]
Clause[~occupies(8, 7, 6), ~occupies(8, 7, 5)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 4)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 4)]
Clause[~occupies(8, 7, 7), ~occupies(8, 7, 4)]
Clause[~occupies(8, 7, 6), ~occupies(8, 7, 4)]
Clause[~occupies(8, 7, 5), ~occupies(8, 7, 4)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 3)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 3)]
Clause[~occupies(8, 7, 7), ~occupies(8, 7, 3)]
Clause[~occupies(8, 7, 6), ~occupies(8, 7, 3)]
Clause[~occupies(8, 7, 5), ~occupies(8, 7, 3)]
Clause[~occupies(8, 7, 4), ~occupies(8, 7, 3)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 7), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 6), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 5), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 4), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 3), ~occupies(8, 7, 2)]
Clause[~occupies(8, 7, 9), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 8), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 7), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 6), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 5), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 4), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 3), ~occupies(8, 7, 1)]
Clause[~occupies(8, 7, 2), ~occupies(8, 7, 1)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 8)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 7)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 7)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 6)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 6)]
Clause[~occupies(8, 6, 7), ~occupies(8, 6, 6)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 5)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 5)]
Clause[~occupies(8, 6, 7), ~occupies(8, 6, 5)]
Clause[~occupies(8, 6, 6), ~occupies(8, 6, 5)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 4)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 4)]
Clause[~occupies(8, 6, 7), ~occupies(8, 6, 4)]
Clause[~occupies(8, 6, 6), ~occupies(8, 6, 4)]
Clause[~occupies(8, 6, 5), ~occupies(8, 6, 4)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 3)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 3)]
Clause[~occupies(8, 6, 7), ~occupies(8, 6, 3)]
Clause[~occupies(8, 6, 6), ~occupies(8, 6, 3)]
Clause[~occupies(8, 6, 5), ~occupies(8, 6, 3)]
Clause[~occupies(8, 6, 4), ~occupies(8, 6, 3)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 7), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 6), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 5), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 4), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 3), ~occupies(8, 6, 2)]
Clause[~occupies(8, 6, 9), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 8), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 7), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 6), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 5), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 4), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 3), ~occupies(8, 6, 1)]
Clause[~occupies(8, 6, 2), ~occupies(8, 6, 1)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 8)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 7)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 7)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 6)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 6)]
Clause[~occupies(8, 5, 7), ~occupies(8, 5, 6)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 5)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 5)]
Clause[~occupies(8, 5, 7), ~occupies(8, 5, 5)]
Clause[~occupies(8, 5, 6), ~occupies(8, 5, 5)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 4)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 4)]
Clause[~occupies(8, 5, 7), ~occupies(8, 5, 4)]
Clause[~occupies(8, 5, 6), ~occupies(8, 5, 4)]
Clause[~occupies(8, 5, 5), ~occupies(8, 5, 4)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 3)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 3)]
Clause[~occupies(8, 5, 7), ~occupies(8, 5, 3)]
Clause[~occupies(8, 5, 6), ~occupies(8, 5, 3)]
Clause[~occupies(8, 5, 5), ~occupies(8, 5, 3)]
Clause[~occupies(8, 5, 4), ~occupies(8, 5, 3)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 7), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 6), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 5), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 4), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 3), ~occupies(8, 5, 2)]
Clause[~occupies(8, 5, 9), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 8), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 7), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 6), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 5), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 4), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 3), ~occupies(8, 5, 1)]
Clause[~occupies(8, 5, 2), ~occupies(8, 5, 1)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 8)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 7)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 7)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 6)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 6)]
Clause[~occupies(8, 4, 7), ~occupies(8, 4, 6)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 5)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 5)]
Clause[~occupies(8, 4, 7), ~occupies(8, 4, 5)]
Clause[~occupies(8, 4, 6), ~occupies(8, 4, 5)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 4)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 4)]
Clause[~occupies(8, 4, 7), ~occupies(8, 4, 4)]
Clause[~occupies(8, 4, 6), ~occupies(8, 4, 4)]
Clause[~occupies(8, 4, 5), ~occupies(8, 4, 4)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 3)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 3)]
Clause[~occupies(8, 4, 7), ~occupies(8, 4, 3)]
Clause[~occupies(8, 4, 6), ~occupies(8, 4, 3)]
Clause[~occupies(8, 4, 5), ~occupies(8, 4, 3)]
Clause[~occupies(8, 4, 4), ~occupies(8, 4, 3)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 7), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 6), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 5), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 4), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 3), ~occupies(8, 4, 2)]
Clause[~occupies(8, 4, 9), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 8), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 7), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 6), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 5), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 4), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 3), ~occupies(8, 4, 1)]
Clause[~occupies(8, 4, 2), ~occupies(8, 4, 1)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 8)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 7)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 7)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 6)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 6)]
Clause[~occupies(8, 3, 7), ~occupies(8, 3, 6)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 5)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 5)]
Clause[~occupies(8, 3, 7), ~occupies(8, 3, 5)]
Clause[~occupies(8, 3, 6), ~occupies(8, 3, 5)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 4)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 4)]
Clause[~occupies(8, 3, 7), ~occupies(8, 3, 4)]
Clause[~occupies(8, 3, 6), ~occupies(8, 3, 4)]
Clause[~occupies(8, 3, 5), ~occupies(8, 3, 4)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 3)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 3)]
Clause[~occupies(8, 3, 7), ~occupies(8, 3, 3)]
Clause[~occupies(8, 3, 6), ~occupies(8, 3, 3)]
Clause[~occupies(8, 3, 5), ~occupies(8, 3, 3)]
Clause[~occupies(8, 3, 4), ~occupies(8, 3, 3)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 7), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 6), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 5), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 4), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 3), ~occupies(8, 3, 2)]
Clause[~occupies(8, 3, 9), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 8), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 7), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 6), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 5), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 4), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 3), ~occupies(8, 3, 1)]
Clause[~occupies(8, 3, 2), ~occupies(8, 3, 1)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 8)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 7)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 7)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 6)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 6)]
Clause[~occupies(8, 2, 7), ~occupies(8, 2, 6)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 5)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 5)]
Clause[~occupies(8, 2, 7), ~occupies(8, 2, 5)]
Clause[~occupies(8, 2, 6), ~occupies(8, 2, 5)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 4)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 4)]
Clause[~occupies(8, 2, 7), ~occupies(8, 2, 4)]
Clause[~occupies(8, 2, 6), ~occupies(8, 2, 4)]
Clause[~occupies(8, 2, 5), ~occupies(8, 2, 4)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 3)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 3)]
Clause[~occupies(8, 2, 7), ~occupies(8, 2, 3)]
Clause[~occupies(8, 2, 6), ~occupies(8, 2, 3)]
Clause[~occupies(8, 2, 5), ~occupies(8, 2, 3)]
Clause[~occupies(8, 2, 4), ~occupies(8, 2, 3)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 7), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 6), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 5), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 4), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 3), ~occupies(8, 2, 2)]
Clause[~occupies(8, 2, 9), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 8), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 7), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 6), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 5), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 4), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 3), ~occupies(8, 2, 1)]
Clause[~occupies(8, 2, 2), ~occupies(8, 2, 1)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 8)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 7)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 7)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 6)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 6)]
Clause[~occupies(8, 1, 7), ~occupies(8, 1, 6)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 5)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 5)]
Clause[~occupies(8, 1, 7), ~occupies(8, 1, 5)]
Clause[~occupies(8, 1, 6), ~occupies(8, 1, 5)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 4)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 4)]
Clause[~occupies(8, 1, 7), ~occupies(8, 1, 4)]
Clause[~occupies(8, 1, 6), ~occupies(8, 1, 4)]
Clause[~occupies(8, 1, 5), ~occupies(8, 1, 4)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 3)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 3)]
Clause[~occupies(8, 1, 7), ~occupies(8, 1, 3)]
Clause[~occupies(8, 1, 6), ~occupies(8, 1, 3)]
Clause[~occupies(8, 1, 5), ~occupies(8, 1, 3)]
Clause[~occupies(8, 1, 4), ~occupies(8, 1, 3)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 7), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 6), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 5), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 4), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 3), ~occupies(8, 1, 2)]
Clause[~occupies(8, 1, 9), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 8), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 7), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 6), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 5), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 4), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 3), ~occupies(8, 1, 1)]
Clause[~occupies(8, 1, 2), ~occupies(8, 1, 1)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 8)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 7)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 7)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 6)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 6)]
Clause[~occupies(7, 9, 7), ~occupies(7, 9, 6)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 5)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 5)]
Clause[~occupies(7, 9, 7), ~occupies(7, 9, 5)]
Clause[~occupies(7, 9, 6), ~occupies(7, 9, 5)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 4)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 4)]
Clause[~occupies(7, 9, 7), ~occupies(7, 9, 4)]
Clause[~occupies(7, 9, 6), ~occupies(7, 9, 4)]
Clause[~occupies(7, 9, 5), ~occupies(7, 9, 4)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 3)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 3)]
Clause[~occupies(7, 9, 7), ~occupies(7, 9, 3)]
Clause[~occupies(7, 9, 6), ~occupies(7, 9, 3)]
Clause[~occupies(7, 9, 5), ~occupies(7, 9, 3)]
Clause[~occupies(7, 9, 4), ~occupies(7, 9, 3)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 7), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 6), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 5), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 4), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 3), ~occupies(7, 9, 2)]
Clause[~occupies(7, 9, 9), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 8), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 7), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 6), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 5), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 4), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 3), ~occupies(7, 9, 1)]
Clause[~occupies(7, 9, 2), ~occupies(7, 9, 1)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 8)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 7)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 7)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 6)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 6)]
Clause[~occupies(7, 8, 7), ~occupies(7, 8, 6)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 5)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 5)]
Clause[~occupies(7, 8, 7), ~occupies(7, 8, 5)]
Clause[~occupies(7, 8, 6), ~occupies(7, 8, 5)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 4)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 4)]
Clause[~occupies(7, 8, 7), ~occupies(7, 8, 4)]
Clause[~occupies(7, 8, 6), ~occupies(7, 8, 4)]
Clause[~occupies(7, 8, 5), ~occupies(7, 8, 4)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 3)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 3)]
Clause[~occupies(7, 8, 7), ~occupies(7, 8, 3)]
Clause[~occupies(7, 8, 6), ~occupies(7, 8, 3)]
Clause[~occupies(7, 8, 5), ~occupies(7, 8, 3)]
Clause[~occupies(7, 8, 4), ~occupies(7, 8, 3)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 7), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 6), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 5), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 4), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 3), ~occupies(7, 8, 2)]
Clause[~occupies(7, 8, 9), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 8), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 7), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 6), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 5), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 4), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 3), ~occupies(7, 8, 1)]
Clause[~occupies(7, 8, 2), ~occupies(7, 8, 1)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 8)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 7)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 7)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 6)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 6)]
Clause[~occupies(7, 7, 7), ~occupies(7, 7, 6)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 5)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 5)]
Clause[~occupies(7, 7, 7), ~occupies(7, 7, 5)]
Clause[~occupies(7, 7, 6), ~occupies(7, 7, 5)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 4)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 4)]
Clause[~occupies(7, 7, 7), ~occupies(7, 7, 4)]
Clause[~occupies(7, 7, 6), ~occupies(7, 7, 4)]
Clause[~occupies(7, 7, 5), ~occupies(7, 7, 4)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 3)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 3)]
Clause[~occupies(7, 7, 7), ~occupies(7, 7, 3)]
Clause[~occupies(7, 7, 6), ~occupies(7, 7, 3)]
Clause[~occupies(7, 7, 5), ~occupies(7, 7, 3)]
Clause[~occupies(7, 7, 4), ~occupies(7, 7, 3)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 7), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 6), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 5), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 4), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 3), ~occupies(7, 7, 2)]
Clause[~occupies(7, 7, 9), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 8), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 7), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 6), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 5), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 4), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 3), ~occupies(7, 7, 1)]
Clause[~occupies(7, 7, 2), ~occupies(7, 7, 1)]
Clause[~occupies(7, 6, 9), ~occupies(7, 6, 8)]
Clause[~occupies(7, 6, 9), ~occupies(7, 6, 7)]
Clause[~occupies(7, 6, 8), ~occupies(7, 6, 7)]
Clause[~occupies(7, 6, 9), ~occupies(7, 6, 6)]
Clause[~occupies(7, 6, 8), ~occupies(7, 6, 6)]
Clause[~occupies(7, 6, 7), ~occupies(7, 6, 6)]
